ids,breed
05872,Irish_setter
05874,Irish_terrier
05875,Irish_terrier
05876,Irish_terrier
05877,Irish_terrier
05879,Irish_terrier
05881,Irish_terrier
05882,Irish_terrier
05883,Irish_terrier
05884,Irish_terrier
05885,Irish_terrier
05886,Irish_terrier
05888,Irish_terrier
05891,Irish_terrier
05892,Irish_terrier
05893,Irish_terrier
05894,Irish_terrier
05896,Irish_terrier
05897,Irish_terrier
05898,Irish_terrier
05899,Irish_terrier
05901,Irish_terrier
05902,Irish_terrier
05904,Irish_terrier
05905,Irish_terrier
05906,Irish_terrier
05907,Irish_terrier
05908,Irish_terrier
05909,Irish_terrier
05910,Irish_terrier
05911,Irish_terrier
05913,Irish_terrier
05914,Irish_terrier
05915,Irish_terrier
05916,Irish_terrier
05917,Irish_terrier
05920,Irish_terrier
05921,Irish_terrier
05922,Irish_terrier
05925,Irish_terrier
05926,Irish_terrier
05927,Irish_terrier
05929,Irish_terrier
05930,Irish_terrier
05931,Irish_terrier
05932,Irish_terrier
05933,Irish_terrier
05934,Irish_terrier
05935,Irish_terrier
05936,Irish_terrier
05938,Irish_terrier
05939,Irish_terrier
05940,Irish_terrier
05941,Irish_terrier
05942,Irish_terrier
05943,Irish_terrier
05944,Irish_terrier
05945,Irish_terrier
05946,Irish_terrier
05947,Irish_terrier
05948,Irish_terrier
05949,Irish_terrier
05951,Irish_terrier
05952,Irish_terrier
05953,Irish_terrier
05954,Irish_terrier
05955,Irish_terrier
05957,Irish_water_spaniel
05958,Irish_water_spaniel
05959,Irish_water_spaniel
05960,Irish_water_spaniel
05961,Irish_water_spaniel
05963,Irish_water_spaniel
05965,Irish_water_spaniel
05966,Irish_water_spaniel
05967,Irish_water_spaniel
05968,Irish_water_spaniel
05970,Irish_water_spaniel
05973,Irish_water_spaniel
05974,Irish_water_spaniel
05976,Irish_water_spaniel
05977,Irish_water_spaniel
05978,Irish_water_spaniel
05979,Irish_water_spaniel
05980,Irish_water_spaniel
05981,Irish_water_spaniel
05982,Irish_water_spaniel
05984,Irish_water_spaniel
05985,Irish_water_spaniel
05987,Irish_water_spaniel
05988,Irish_water_spaniel
05989,Irish_water_spaniel
05991,Irish_water_spaniel
05992,Irish_water_spaniel
05993,Irish_water_spaniel
05994,Irish_water_spaniel
05995,Irish_water_spaniel
05996,Irish_water_spaniel
05997,Irish_water_spaniel
05998,Irish_water_spaniel
05999,Irish_water_spaniel
06000,Irish_water_spaniel
06001,Irish_water_spaniel
06002,Irish_water_spaniel
06003,Irish_water_spaniel
06004,Irish_water_spaniel
06005,Irish_water_spaniel
06006,Irish_water_spaniel
06008,Irish_water_spaniel
06009,Irish_water_spaniel
06010,Irish_water_spaniel
06012,Irish_water_spaniel
06013,Irish_water_spaniel
06014,Irish_water_spaniel
06015,Irish_water_spaniel
06017,Irish_water_spaniel
06018,Irish_water_spaniel
06019,Irish_water_spaniel
06020,Irish_wolfhound
06021,Irish_wolfhound
06023,Irish_wolfhound
06024,Irish_wolfhound
06025,Irish_wolfhound
06026,Irish_wolfhound
06027,Irish_wolfhound
06028,Irish_wolfhound
06031,Irish_wolfhound
06032,Irish_wolfhound
06034,Irish_wolfhound
06035,Irish_wolfhound
06036,Irish_wolfhound
06037,Irish_wolfhound
06038,Irish_wolfhound
06040,Irish_wolfhound
06041,Irish_wolfhound
06042,Irish_wolfhound
06043,Irish_wolfhound
06044,Irish_wolfhound
06045,Irish_wolfhound
06047,Irish_wolfhound
06048,Irish_wolfhound
06049,Irish_wolfhound
06051,Irish_wolfhound
06053,Irish_wolfhound
06054,Irish_wolfhound
06055,Irish_wolfhound
06056,Irish_wolfhound
06057,Irish_wolfhound
06058,Irish_wolfhound
06059,Irish_wolfhound
06060,Irish_wolfhound
06062,Irish_wolfhound
06064,Irish_wolfhound
06065,Irish_wolfhound
06066,Irish_wolfhound
06068,Irish_wolfhound
06069,Irish_wolfhound
06070,Irish_wolfhound
06072,Irish_wolfhound
06073,Irish_wolfhound
06074,Irish_wolfhound
06075,Irish_wolfhound
06076,Irish_wolfhound
06077,Irish_wolfhound
06078,Irish_wolfhound
06079,Irish_wolfhound
06080,Irish_wolfhound
06081,Irish_wolfhound
06082,Irish_wolfhound
06083,Irish_wolfhound
06085,Irish_wolfhound
06086,Italian_greyhound
06089,Italian_greyhound
06090,Italian_greyhound
06092,Italian_greyhound
06093,Italian_greyhound
06094,Italian_greyhound
06095,Italian_greyhound
06096,Italian_greyhound
06097,Italian_greyhound
06098,Italian_greyhound
06099,Italian_greyhound
06101,Italian_greyhound
06102,Italian_greyhound
06104,Italian_greyhound
06105,Italian_greyhound
06106,Italian_greyhound
06107,Italian_greyhound
06108,Italian_greyhound
06109,Italian_greyhound
06110,Italian_greyhound
06111,Italian_greyhound
06112,Italian_greyhound
06113,Italian_greyhound
06116,Italian_greyhound
06118,Italian_greyhound
06120,Italian_greyhound
06121,Italian_greyhound
06123,Italian_greyhound
06124,Italian_greyhound
06125,Italian_greyhound
06126,Italian_greyhound
06127,Italian_greyhound
06128,Italian_greyhound
06129,Italian_greyhound
06130,Italian_greyhound
06131,Italian_greyhound
06132,Italian_greyhound
06133,Italian_greyhound
06134,Italian_greyhound
06135,Italian_greyhound
06136,Italian_greyhound
06138,Italian_greyhound
06139,Italian_greyhound
06140,Italian_greyhound
06141,Italian_greyhound
06142,Italian_greyhound
06143,Italian_greyhound
06144,Italian_greyhound
06145,Italian_greyhound
06147,Italian_greyhound
06148,Italian_greyhound
06150,Italian_greyhound
06151,Italian_greyhound
06152,Italian_greyhound
06154,Italian_greyhound
06155,Italian_greyhound
06156,Italian_greyhound
06158,Italian_greyhound
06159,Japanese_chin
06160,Japanese_chin
06161,Japanese_chin
06162,Japanese_chin
06163,Japanese_chin
06165,Japanese_chin
06170,Japanese_chin
06171,Japanese_chin
06172,Japanese_chin
06173,Japanese_chin
06176,Japanese_chin
06177,Japanese_chin
06178,Japanese_chin
06180,Japanese_chin
06182,Japanese_chin
06183,Japanese_chin
06185,Japanese_chin
06186,Japanese_chin
06187,Japanese_chin
06188,Japanese_chin
06189,Japanese_chin
06190,Japanese_chin
06191,Japanese_chin
06192,Japanese_chin
06193,Japanese_chin
06194,Japanese_chin
06195,Japanese_chin
06196,Japanese_chin
06197,Japanese_chin
06198,Japanese_chin
06199,Japanese_chin
06200,Japanese_chin
06201,Japanese_chin
06202,Japanese_chin
06203,Japanese_chin
06204,Japanese_chin
06205,Japanese_chin
06206,Japanese_chin
06207,Japanese_chin
06208,Japanese_chin
06209,Japanese_chin
06211,Japanese_chin
06212,Japanese_chin
06213,Japanese_chin
06215,Japanese_chin
06217,Japanese_chin
06218,Japanese_chin
06219,Japanese_chin
06220,Japanese_chin
06221,Japanese_chin
06222,Japanese_chin
06223,Japanese_chin
06224,Japanese_chin
06226,Japanese_chin
06227,Japanese_chin
06228,Japanese_chin
06229,Japanese_chin
06230,Keeshond
06231,Keeshond
06232,Keeshond
06233,Keeshond
06235,Keeshond
06236,Keeshond
06237,Keeshond
06239,Keeshond
06240,Keeshond
06241,Keeshond
06242,Keeshond
06243,Keeshond
06244,Keeshond
06245,Keeshond
06247,Keeshond
06248,Keeshond
06249,Keeshond
06251,Keeshond
06252,Keeshond
06253,Keeshond
06254,Keeshond
06255,Keeshond
06256,Keeshond
06258,Keeshond
06259,Keeshond
06260,Keeshond
06261,Keeshond
06262,Keeshond
06263,Keeshond
06265,Keeshond
06267,Keeshond
06269,Keeshond
06271,Keeshond
06272,Keeshond
06273,Keeshond
06275,Keeshond
06276,Keeshond
06277,Keeshond
06278,Keeshond
06279,Keeshond
06281,Keeshond
06282,Keeshond
06283,Keeshond
06284,Keeshond
06285,Kerry_blue_terrier
06286,Kerry_blue_terrier
06287,Kerry_blue_terrier
06288,Kerry_blue_terrier
06289,Kerry_blue_terrier
06290,Kerry_blue_terrier
06292,Kerry_blue_terrier
06295,Kerry_blue_terrier
06296,Kerry_blue_terrier
06297,Kerry_blue_terrier
06298,Kerry_blue_terrier
06299,Kerry_blue_terrier
06300,Kerry_blue_terrier
06301,Kerry_blue_terrier
06302,Kerry_blue_terrier
06303,Kerry_blue_terrier
06304,Kerry_blue_terrier
06305,Kerry_blue_terrier
06306,Kerry_blue_terrier
06307,Kerry_blue_terrier
06308,Kerry_blue_terrier
06311,Kerry_blue_terrier
06312,Kerry_blue_terrier
06313,Kerry_blue_terrier
06314,Kerry_blue_terrier
06315,Kerry_blue_terrier
06317,Kerry_blue_terrier
06318,Kerry_blue_terrier
06320,Kerry_blue_terrier
06322,Kerry_blue_terrier
06323,Kerry_blue_terrier
06324,Kerry_blue_terrier
06325,Kerry_blue_terrier
06326,Kerry_blue_terrier
06328,Kerry_blue_terrier
06329,Komondor
06330,Komondor
06331,Komondor
06332,Komondor
06333,Komondor
06334,Komondor
06335,Komondor
06336,Komondor
06337,Komondor
06338,Komondor
06339,Komondor
06341,Komondor
06342,Komondor
06343,Komondor
06344,Komondor
06345,Komondor
06347,Komondor
06348,Komondor
06349,Komondor
06350,Komondor
06352,Komondor
06353,Komondor
06354,Komondor
06355,Komondor
06356,Komondor
06357,Komondor
06358,Komondor
06359,Komondor
06360,Komondor
06361,Komondor
06362,Komondor
06363,Komondor
06365,Komondor
06367,Komondor
06368,Komondor
06369,Komondor
06370,Komondor
06371,Komondor
06373,Komondor
06377,Komondor
06379,Komondor
06380,Komondor
06381,Komondor
06383,Komondor
06384,Kuvasz
06385,Kuvasz
06386,Kuvasz
06387,Kuvasz
06389,Kuvasz
06390,Kuvasz
06391,Kuvasz
06392,Kuvasz
06393,Kuvasz
06394,Kuvasz
06395,Kuvasz
06396,Kuvasz
06397,Kuvasz
06398,Kuvasz
06399,Kuvasz
06400,Kuvasz
06401,Kuvasz
06402,Kuvasz
06403,Kuvasz
06405,Kuvasz
06406,Kuvasz
06407,Kuvasz
06408,Kuvasz
06410,Kuvasz
06411,Kuvasz
06413,Kuvasz
06415,Kuvasz
06416,Kuvasz
06417,Kuvasz
06418,Kuvasz
06419,Kuvasz
06423,Kuvasz
06424,Kuvasz
06425,Kuvasz
06426,Kuvasz
06427,Kuvasz
06428,Kuvasz
06431,Kuvasz
06432,Kuvasz
06434,Kuvasz
06436,Kuvasz
06437,Kuvasz
06438,Kuvasz
06439,Kuvasz
06440,Kuvasz
06441,Kuvasz
06442,Kuvasz
06443,Kuvasz
06444,Kuvasz
06445,Labrador_retriever
06446,Labrador_retriever
06447,Labrador_retriever
06449,Labrador_retriever
06450,Labrador_retriever
06451,Labrador_retriever
06452,Labrador_retriever
06454,Labrador_retriever
06456,Labrador_retriever
06457,Labrador_retriever
06458,Labrador_retriever
06459,Labrador_retriever
06460,Labrador_retriever
06461,Labrador_retriever
06462,Labrador_retriever
06463,Labrador_retriever
06464,Labrador_retriever
06467,Labrador_retriever
06468,Labrador_retriever
06469,Labrador_retriever
06471,Labrador_retriever
06473,Labrador_retriever
06474,Labrador_retriever
06476,Labrador_retriever
06477,Labrador_retriever
06479,Labrador_retriever
06480,Labrador_retriever
06481,Labrador_retriever
06482,Labrador_retriever
06484,Labrador_retriever
06485,Labrador_retriever
06486,Labrador_retriever
06487,Labrador_retriever
06488,Labrador_retriever
06489,Labrador_retriever
06490,Labrador_retriever
06491,Labrador_retriever
06492,Labrador_retriever
06494,Labrador_retriever
06495,Labrador_retriever
06496,Labrador_retriever
06497,Labrador_retriever
06498,Labrador_retriever
06499,Lakeland_terrier
06500,Lakeland_terrier
06501,Lakeland_terrier
06503,Lakeland_terrier
06504,Lakeland_terrier
06505,Lakeland_terrier
06506,Lakeland_terrier
06507,Lakeland_terrier
06508,Lakeland_terrier
06509,Lakeland_terrier
06510,Lakeland_terrier
06511,Lakeland_terrier
06513,Lakeland_terrier
06514,Lakeland_terrier
06515,Lakeland_terrier
06516,Lakeland_terrier
06519,Lakeland_terrier
06520,Lakeland_terrier
06522,Lakeland_terrier
06523,Lakeland_terrier
06525,Lakeland_terrier
06526,Lakeland_terrier
06527,Lakeland_terrier
06529,Lakeland_terrier
06530,Lakeland_terrier
06532,Lakeland_terrier
06533,Lakeland_terrier
06534,Lakeland_terrier
06535,Lakeland_terrier
06536,Lakeland_terrier
06537,Lakeland_terrier
06538,Lakeland_terrier
06540,Lakeland_terrier
06541,Lakeland_terrier
06543,Lakeland_terrier
06544,Lakeland_terrier
06545,Lakeland_terrier
06546,Lakeland_terrier
06547,Lakeland_terrier
06548,Lakeland_terrier
06549,Lakeland_terrier
06551,Lakeland_terrier
06552,Lakeland_terrier
06553,Lakeland_terrier
06554,Lakeland_terrier
06555,Lakeland_terrier
06556,Lakeland_terrier
06557,Lakeland_terrier
06559,Lakeland_terrier
06560,Lakeland_terrier
06561,Leonberger
06562,Leonberger
06563,Leonberger
06564,Leonberger
06565,Leonberger
06567,Leonberger
06568,Leonberger
06570,Leonberger
06571,Leonberger
06573,Leonberger
06574,Leonberger
06575,Leonberger
06577,Leonberger
06579,Leonberger
06580,Leonberger
06581,Leonberger
06582,Leonberger
06583,Leonberger
06585,Leonberger
06586,Leonberger
06587,Leonberger
06589,Leonberger
06590,Leonberger
06592,Leonberger
06593,Leonberger
06594,Leonberger
06596,Leonberger
06597,Leonberger
06598,Leonberger
06599,Leonberger
06600,Leonberger
06601,Leonberger
06602,Leonberger
06603,Leonberger
06604,Leonberger
06605,Leonberger
06606,Leonberger
06607,Leonberger
06608,Leonberger
06610,Leonberger
06611,Leonberger
06612,Leonberger
06613,Leonberger
06614,Leonberger
06615,Leonberger
06616,Leonberger
06618,Lhasa_apso
06621,Lhasa_apso
06622,Lhasa_apso
06623,Lhasa_apso
06625,Lhasa_apso
06626,Lhasa_apso
06627,Lhasa_apso
06628,Lhasa_apso
06629,Lhasa_apso
06630,Lhasa_apso
06631,Lhasa_apso
06632,Lhasa_apso
06633,Lhasa_apso
06634,Lhasa_apso
06635,Lhasa_apso
06636,Lhasa_apso
06637,Lhasa_apso
06639,Lhasa_apso
06640,Lhasa_apso
06641,Lhasa_apso
06642,Lhasa_apso
06643,Lhasa_apso
06644,Lhasa_apso
06646,Lhasa_apso
06647,Lhasa_apso
06648,Lhasa_apso
06650,Lhasa_apso
06652,Lhasa_apso
06653,Lhasa_apso
06654,Lhasa_apso
06655,Lhasa_apso
06656,Lhasa_apso
06657,Lhasa_apso
06658,Lhasa_apso
06659,Lhasa_apso
06661,Lhasa_apso
06662,Lhasa_apso
06663,Lhasa_apso
06664,Lhasa_apso
06665,Lhasa_apso
06667,Lhasa_apso
06670,Lhasa_apso
06671,Lowchen
06672,Lowchen
06673,Lowchen
06675,Lowchen
06676,Lowchen
06677,Lowchen
06678,Lowchen
06679,Lowchen
06680,Lowchen
06681,Lowchen
06683,Lowchen
06686,Lowchen
06687,Lowchen
06688,Lowchen
06689,Lowchen
06690,Lowchen
06691,Lowchen
06692,Lowchen
06693,Lowchen
06695,Lowchen
06697,Lowchen
06698,Lowchen
06700,Lowchen
06701,Lowchen
06702,Lowchen
06703,Lowchen
06704,Lowchen
06705,Lowchen
06706,Lowchen
06707,Lowchen
06709,Lowchen
06710,Lowchen
06711,Lowchen
06712,Lowchen
06713,Maltese
06714,Maltese
06715,Maltese
06717,Maltese
06720,Maltese
06721,Maltese
06722,Maltese
06723,Maltese
06724,Maltese
06725,Maltese
06726,Maltese
06727,Maltese
06729,Maltese
06730,Maltese
06731,Maltese
06732,Maltese
06733,Maltese
06734,Maltese
06735,Maltese
06736,Maltese
06738,Maltese
06739,Maltese
06740,Maltese
06741,Maltese
06745,Maltese
06746,Maltese
06747,Maltese
06748,Maltese
06749,Maltese
06750,Maltese
06751,Maltese
06752,Maltese
06753,Maltese
06755,Maltese
06756,Maltese
06758,Maltese
06759,Maltese
06761,Maltese
06762,Maltese
06763,Maltese
06764,Maltese
06765,Maltese
06767,Maltese
06768,Maltese
06769,Maltese
06770,Maltese
06771,Maltese
06772,Maltese
06774,Manchester_terrier
06775,Manchester_terrier
06777,Manchester_terrier
06779,Manchester_terrier
06780,Manchester_terrier
06781,Manchester_terrier
06782,Manchester_terrier
06783,Manchester_terrier
06785,Manchester_terrier
06786,Manchester_terrier
06787,Manchester_terrier
06788,Manchester_terrier
06789,Manchester_terrier
06790,Manchester_terrier
06791,Manchester_terrier
06792,Manchester_terrier
06793,Manchester_terrier
06794,Manchester_terrier
06795,Manchester_terrier
06796,Manchester_terrier
06797,Manchester_terrier
06800,Manchester_terrier
06801,Manchester_terrier
06802,Manchester_terrier
06803,Manchester_terrier
06804,Manchester_terrier
06806,Manchester_terrier
06807,Manchester_terrier
06808,Manchester_terrier
06809,Mastiff
06811,Mastiff
06812,Mastiff
06813,Mastiff
06814,Mastiff
06817,Mastiff
06818,Mastiff
06819,Mastiff
06820,Mastiff
06821,Mastiff
06822,Mastiff
06824,Mastiff
06826,Mastiff
06828,Mastiff
06829,Mastiff
06831,Mastiff
06832,Mastiff
06833,Mastiff
06834,Mastiff
06835,Mastiff
06837,Mastiff
06838,Mastiff
06839,Mastiff
06840,Mastiff
06841,Mastiff
06842,Mastiff
06843,Mastiff
06844,Mastiff
06845,Mastiff
06846,Mastiff
06848,Mastiff
06849,Mastiff
06850,Mastiff
06851,Mastiff
06852,Mastiff
06853,Mastiff
06854,Mastiff
06856,Mastiff
06857,Mastiff
06858,Mastiff
06860,Mastiff
06861,Mastiff
06862,Mastiff
06863,Mastiff
06864,Mastiff
06865,Mastiff
06866,Mastiff
06867,Mastiff
06868,Mastiff
06869,Mastiff
06870,Mastiff
06871,Mastiff
06872,Mastiff
06874,Mastiff
06875,Mastiff
06876,Mastiff
06877,Mastiff
06879,Mastiff
06881,Miniature_schnauzer
06882,Miniature_schnauzer
06883,Miniature_schnauzer
06884,Miniature_schnauzer
06885,Miniature_schnauzer
06886,Miniature_schnauzer
06887,Miniature_schnauzer
06888,Miniature_schnauzer
06889,Miniature_schnauzer
06890,Miniature_schnauzer
06891,Miniature_schnauzer
06893,Miniature_schnauzer
06894,Miniature_schnauzer
06895,Miniature_schnauzer
06896,Miniature_schnauzer
06897,Miniature_schnauzer
06899,Miniature_schnauzer
06900,Miniature_schnauzer
06902,Miniature_schnauzer
06905,Miniature_schnauzer
06906,Miniature_schnauzer
06907,Miniature_schnauzer
06908,Miniature_schnauzer
06909,Miniature_schnauzer
06911,Miniature_schnauzer
06912,Miniature_schnauzer
06913,Miniature_schnauzer
06914,Miniature_schnauzer
06918,Miniature_schnauzer
06919,Miniature_schnauzer
06920,Miniature_schnauzer
06921,Miniature_schnauzer
06922,Miniature_schnauzer
06923,Miniature_schnauzer
06924,Miniature_schnauzer
06925,Miniature_schnauzer
06926,Miniature_schnauzer
06928,Miniature_schnauzer
06929,Miniature_schnauzer
06931,Miniature_schnauzer
06932,Miniature_schnauzer
06933,Miniature_schnauzer
06934,Neapolitan_mastiff
06935,Neapolitan_mastiff
06936,Neapolitan_mastiff
06938,Neapolitan_mastiff
06939,Neapolitan_mastiff
06940,Neapolitan_mastiff
06941,Neapolitan_mastiff
06942,Neapolitan_mastiff
06943,Neapolitan_mastiff
06944,Neapolitan_mastiff
06946,Neapolitan_mastiff
06947,Neapolitan_mastiff
06948,Neapolitan_mastiff
06949,Neapolitan_mastiff
06953,Neapolitan_mastiff
06954,Neapolitan_mastiff
06955,Neapolitan_mastiff
06956,Neapolitan_mastiff
06957,Neapolitan_mastiff
06959,Neapolitan_mastiff
06960,Neapolitan_mastiff
06961,Neapolitan_mastiff
06962,Neapolitan_mastiff
06964,Neapolitan_mastiff
06965,Neapolitan_mastiff
06966,Neapolitan_mastiff
06967,Neapolitan_mastiff
06968,Neapolitan_mastiff
06969,Neapolitan_mastiff
06970,Neapolitan_mastiff
06971,Neapolitan_mastiff
06973,Newfoundland
06974,Newfoundland
06975,Newfoundland
06976,Newfoundland
06977,Newfoundland
06978,Newfoundland
06981,Newfoundland
06982,Newfoundland
06983,Newfoundland
06985,Newfoundland
06986,Newfoundland
06988,Newfoundland
06989,Newfoundland
06990,Newfoundland
06991,Newfoundland
06992,Newfoundland
06993,Newfoundland
06994,Newfoundland
06995,Newfoundland
06997,Newfoundland
06998,Newfoundland
06999,Newfoundland
07000,Newfoundland
07001,Newfoundland
07002,Newfoundland
07003,Newfoundland
07004,Newfoundland
07005,Newfoundland
07006,Newfoundland
07008,Newfoundland
07011,Newfoundland
07012,Newfoundland
07013,Newfoundland
07014,Newfoundland
07016,Newfoundland
07017,Newfoundland
07018,Newfoundland
07019,Newfoundland
07021,Newfoundland
07022,Newfoundland
07023,Newfoundland
07024,Newfoundland
07025,Newfoundland
07026,Newfoundland
07027,Newfoundland
07028,Newfoundland
07030,Newfoundland
07032,Newfoundland
07033,Newfoundland
07034,Newfoundland
07035,Norfolk_terrier
07036,Norfolk_terrier
07037,Norfolk_terrier
07038,Norfolk_terrier
07039,Norfolk_terrier
07041,Norfolk_terrier
07042,Norfolk_terrier
07043,Norfolk_terrier
07044,Norfolk_terrier
07045,Norfolk_terrier
07047,Norfolk_terrier
07048,Norfolk_terrier
07049,Norfolk_terrier
07050,Norfolk_terrier
07051,Norfolk_terrier
07053,Norfolk_terrier
07055,Norfolk_terrier
07057,Norfolk_terrier
07058,Norfolk_terrier
07060,Norfolk_terrier
07061,Norfolk_terrier
07062,Norfolk_terrier
07063,Norfolk_terrier
07064,Norfolk_terrier
07065,Norfolk_terrier
07066,Norfolk_terrier
07067,Norfolk_terrier
07068,Norfolk_terrier
07069,Norfolk_terrier
07070,Norfolk_terrier
07071,Norfolk_terrier
07072,Norfolk_terrier
07073,Norfolk_terrier
07074,Norfolk_terrier
07075,Norfolk_terrier
07076,Norfolk_terrier
07078,Norfolk_terrier
07079,Norfolk_terrier
07080,Norfolk_terrier
07082,Norfolk_terrier
07085,Norfolk_terrier
07086,Norfolk_terrier
07088,Norfolk_terrier
07089,Norfolk_terrier
07090,Norfolk_terrier
07091,Norfolk_terrier
07093,Norwegian_buhund
07095,Norwegian_buhund
07096,Norwegian_buhund
07097,Norwegian_buhund
07098,Norwegian_buhund
07099,Norwegian_buhund
07100,Norwegian_buhund
07101,Norwegian_buhund
07103,Norwegian_buhund
07104,Norwegian_buhund
07106,Norwegian_buhund
07107,Norwegian_buhund
07108,Norwegian_buhund
07109,Norwegian_buhund
07110,Norwegian_buhund
07112,Norwegian_buhund
07113,Norwegian_buhund
07114,Norwegian_buhund
07115,Norwegian_buhund
07116,Norwegian_buhund
07117,Norwegian_buhund
07118,Norwegian_buhund
07121,Norwegian_buhund
07122,Norwegian_buhund
07123,Norwegian_buhund
07125,Norwegian_buhund
07126,Norwegian_elkhound
07127,Norwegian_elkhound
07129,Norwegian_elkhound
07130,Norwegian_elkhound
07133,Norwegian_elkhound
07135,Norwegian_elkhound
07136,Norwegian_elkhound
07138,Norwegian_elkhound
07139,Norwegian_elkhound
07140,Norwegian_elkhound
07141,Norwegian_elkhound
07142,Norwegian_elkhound
07143,Norwegian_elkhound
07144,Norwegian_elkhound
07145,Norwegian_elkhound
07146,Norwegian_elkhound
07147,Norwegian_elkhound
07148,Norwegian_elkhound
07149,Norwegian_elkhound
07150,Norwegian_elkhound
07151,Norwegian_elkhound
07152,Norwegian_elkhound
07153,Norwegian_elkhound
07154,Norwegian_elkhound
07155,Norwegian_elkhound
07156,Norwegian_elkhound
07157,Norwegian_elkhound
07158,Norwegian_elkhound
07160,Norwegian_elkhound
07161,Norwegian_elkhound
07162,Norwegian_elkhound
07165,Norwegian_elkhound
07166,Norwegian_elkhound
07167,Norwegian_elkhound
07168,Norwegian_elkhound
07169,Norwegian_elkhound
07171,Norwegian_elkhound
07172,Norwegian_elkhound
07173,Norwegian_elkhound
07174,Norwegian_elkhound
07175,Norwegian_elkhound
07176,Norwegian_elkhound
07177,Norwegian_elkhound
07179,Norwegian_elkhound
07181,Norwegian_elkhound
07182,Norwegian_lundehund
07184,Norwegian_lundehund
07185,Norwegian_lundehund
07187,Norwegian_lundehund
07188,Norwegian_lundehund
07189,Norwegian_lundehund
07190,Norwegian_lundehund
07191,Norwegian_lundehund
07192,Norwegian_lundehund
07193,Norwegian_lundehund
07195,Norwegian_lundehund
07196,Norwegian_lundehund
07197,Norwegian_lundehund
07198,Norwegian_lundehund
07199,Norwegian_lundehund
07200,Norwegian_lundehund
07202,Norwegian_lundehund
07204,Norwegian_lundehund
07206,Norwegian_lundehund
07207,Norwegian_lundehund
07208,Norwegian_lundehund
07209,Norwegian_lundehund
07210,Norwegian_lundehund
07211,Norwegian_lundehund
07212,Norwegian_lundehund
07213,Norwegian_lundehund
07214,Norwegian_lundehund
07215,Norwegian_lundehund
07216,Norwegian_lundehund
07217,Norwegian_lundehund
07219,Norwegian_lundehund
07220,Norwegian_lundehund
07221,Norwegian_lundehund
07223,Norwich_terrier
07224,Norwich_terrier
07225,Norwich_terrier
07226,Norwich_terrier
07228,Norwich_terrier
07230,Norwich_terrier
07231,Norwich_terrier
07232,Norwich_terrier
07233,Norwich_terrier
07234,Norwich_terrier
07235,Norwich_terrier
07236,Norwich_terrier
07237,Norwich_terrier
07241,Norwich_terrier
07242,Norwich_terrier
07243,Norwich_terrier
07244,Norwich_terrier
07245,Norwich_terrier
07246,Norwich_terrier
07247,Norwich_terrier
07249,Norwich_terrier
07250,Norwich_terrier
07251,Norwich_terrier
07252,Norwich_terrier
07254,Norwich_terrier
07255,Norwich_terrier
07256,Norwich_terrier
07257,Norwich_terrier
07258,Norwich_terrier
07259,Norwich_terrier
07260,Norwich_terrier
07261,Norwich_terrier
07262,Norwich_terrier
07263,Norwich_terrier
07264,Norwich_terrier
07266,Norwich_terrier
07267,Norwich_terrier
07268,Norwich_terrier
07269,Norwich_terrier
07272,Norwich_terrier
07273,Norwich_terrier
07274,Norwich_terrier
07275,Norwich_terrier
07276,Norwich_terrier
07278,Nova_scotia_duck_tolling_retriever
07279,Nova_scotia_duck_tolling_retriever
07280,Nova_scotia_duck_tolling_retriever
07282,Nova_scotia_duck_tolling_retriever
07283,Nova_scotia_duck_tolling_retriever
07284,Nova_scotia_duck_tolling_retriever
07286,Nova_scotia_duck_tolling_retriever
07288,Nova_scotia_duck_tolling_retriever
07289,Nova_scotia_duck_tolling_retriever
07290,Nova_scotia_duck_tolling_retriever
07292,Nova_scotia_duck_tolling_retriever
07293,Nova_scotia_duck_tolling_retriever
07295,Nova_scotia_duck_tolling_retriever
07296,Nova_scotia_duck_tolling_retriever
07297,Nova_scotia_duck_tolling_retriever
07298,Nova_scotia_duck_tolling_retriever
07299,Nova_scotia_duck_tolling_retriever
07300,Nova_scotia_duck_tolling_retriever
07301,Nova_scotia_duck_tolling_retriever
07302,Nova_scotia_duck_tolling_retriever
07303,Nova_scotia_duck_tolling_retriever
07304,Nova_scotia_duck_tolling_retriever
07305,Nova_scotia_duck_tolling_retriever
07306,Nova_scotia_duck_tolling_retriever
07307,Nova_scotia_duck_tolling_retriever
07308,Nova_scotia_duck_tolling_retriever
07310,Nova_scotia_duck_tolling_retriever
07311,Nova_scotia_duck_tolling_retriever
07312,Nova_scotia_duck_tolling_retriever
07313,Nova_scotia_duck_tolling_retriever
07314,Nova_scotia_duck_tolling_retriever
07315,Nova_scotia_duck_tolling_retriever
07317,Nova_scotia_duck_tolling_retriever
07319,Nova_scotia_duck_tolling_retriever
07320,Nova_scotia_duck_tolling_retriever
07321,Nova_scotia_duck_tolling_retriever
07322,Nova_scotia_duck_tolling_retriever
07323,Nova_scotia_duck_tolling_retriever
07324,Nova_scotia_duck_tolling_retriever
07326,Nova_scotia_duck_tolling_retriever
07327,Nova_scotia_duck_tolling_retriever
07328,Nova_scotia_duck_tolling_retriever
07329,Nova_scotia_duck_tolling_retriever
07332,Nova_scotia_duck_tolling_retriever
07334,Nova_scotia_duck_tolling_retriever
07335,Nova_scotia_duck_tolling_retriever
